"Version","Task","Concept","Att 1 - Brand","Att 2 - Verified Buyer Ratings","Att 3 - Mattress Type","Att 4 - Firmness","Att 5 - Trial Period","Att 6 - Warranty","Att 7 - Price (Queen)"
235,1,1,14,3,3,1,4,1,4
235,1,2,3,1,5,2,2,2,1
235,1,3,13,4,4,4,1,4,2
235,1,4,15,5,2,5,3,3,5
235,2,1,8,3,3,5,4,1,2
235,2,2,4,5,2,3,2,3,4
235,2,3,1,4,4,1,1,2,3
235,2,4,5,2,1,4,3,4,7
235,3,1,12,1,1,4,4,2,6
235,3,2,9,4,4,5,2,3,5
235,3,3,10,5,3,2,3,1,3
235,3,4,7,3,5,1,1,4,4
235,4,1,6,1,5,4,4,3,5
235,4,2,16,4,3,5,1,2,2
235,4,3,2,3,1,1,2,1,1
235,4,4,11,2,2,3,3,4,6
235,5,1,13,1,5,1,2,3,6
235,5,2,5,3,3,5,1,4,3
235,5,3,16,2,4,3,3,1,7
235,5,4,1,5,2,2,4,2,2
235,6,1,15,2,4,3,2,4,5
235,6,2,6,5,1,2,1,2,1
235,6,3,12,1,3,5,3,3,4
235,6,4,10,4,2,4,4,1,7
235,7,1,14,2,1,2,2,2,7
235,7,2,4,5,2,1,1,3,4
235,7,3,8,3,5,4,4,1,3
235,7,4,9,4,4,3,3,4,5
235,8,1,2,1,1,4,3,3,2
235,8,2,3,4,5,5,4,4,5
235,8,3,7,3,4,2,1,1,6
235,8,4,11,5,3,1,2,2,1
235,9,1,13,3,5,1,3,1,4
235,9,2,12,4,1,2,2,2,6
235,9,3,6,1,4,4,4,4,7
235,9,4,14,2,2,3,1,3,1
235,10,1,11,5,3,3,3,3,2
235,10,2,1,2,2,5,2,2,3
235,10,3,8,3,1,4,1,4,6
235,10,4,16,4,5,1,4,1,1
235,11,1,3,3,5,4,1,3,2
235,11,2,15,5,2,5,4,4,3
235,11,3,5,2,4,3,2,2,7
235,11,4,4,1,3,2,3,1,4
235,12,1,2,5,3,5,1,1,6
235,12,2,10,2,4,3,2,3,5
235,12,3,7,1,2,1,3,2,4
235,12,4,9,4,1,2,4,4,2
236,1,1,10,4,5,2,2,2,5
236,1,2,11,5,2,5,4,1,3
236,1,3,14,2,4,3,1,4,7
236,1,4,7,3,3,1,3,3,1
236,2,1,5,1,1,4,4,4,1
236,2,2,12,2,5,1,3,2,3
236,2,3,15,4,3,5,2,3,6
236,2,4,1,3,2,3,1,1,2
236,3,1,4,3,2,1,1,1,6
236,3,2,13,5,4,4,3,3,4
236,3,3,16,1,1,2,4,4,5
236,3,4,8,4,3,3,2,2,7
236,4,1,2,1,4,4,3,3,1
236,4,2,6,5,1,2,2,1,4
236,4,3,9,3,2,3,4,4,3
236,4,4,3,2,5,5,1,2,2
236,5,1,16,5,4,2,2,2,2
236,5,2,14,4,1,1,4,3,5
236,5,3,6,1,5,5,3,4,7
236,5,4,10,2,3,4,1,1,1
236,6,1,5,4,5,5,3,3,3
236,6,2,2,5,2,4,4,1,4
236,6,3,7,1,4,2,2,4,5
236,6,4,4,2,1,3,1,2,6
236,7,1,12,4,2,3,1,1,1
236,7,2,13,5,4,4,2,2,2
236,7,3,1,2,5,5,4,4,5
236,7,4,9,3,3,1,3,3,7
236,8,1,11,1,3,2,4,1,6
236,8,2,8,3,1,1,1,4,7
236,8,3,3,4,2,5,2,2,3
236,8,4,15,2,5,3,3,3,4
236,9,1,5,3,4,1,1,2,4
236,9,2,7,5,3,2,4,1,3
236,9,3,1,1,1,4,2,3,7
236,9,4,6,4,2,3,3,4,2
236,10,1,10,1,4,4,4,2,1
236,10,2,2,3,5,5,2,4,3
236,10,3,12,2,3,2,1,1,5
236,10,4,14,5,1,1,3,3,6
236,11,1,16,1,1,3,1,3,4
236,11,2,15,4,3,2,2,1,7
236,11,3,11,3,4,4,3,2,5
236,11,4,13,5,2,1,4,4,1
236,12,1,3,2,5,5,4,1,6
236,12,2,8,1,1,4,1,3,3
236,12,3,9,3,2,3,3,2,2
236,12,4,4,5,4,1,2,4,7
237,1,1,16,5,2,4,2,3,4
237,1,2,9,2,5,2,4,4,5
237,1,3,10,4,3,5,1,1,6
237,1,4,5,3,4,3,3,2,1
237,2,1,8,2,3,1,4,2,5
237,2,2,11,5,4,3,2,3,3
237,2,3,1,1,1,2,1,4,2
237,2,4,4,4,5,5,3,1,6
237,3,1,3,2,2,1,4,4,7
237,3,2,2,4,5,5,2,2,1
237,3,3,6,3,3,4,3,1,4
237,3,4,14,1,1,2,1,3,2
237,4,1,12,2,2,1,3,3,5
237,4,2,7,3,5,3,1,2,1
237,4,3,13,1,3,4,4,4,2
237,4,4,15,4,4,2,2,1,3
237,5,1,16,4,5,2,4,4,5
237,5,2,5,2,2,3,3,1,7
237,5,3,3,5,1,5,1,2,4
237,5,4,4,1,4,1,2,3,6
237,6,1,12,3,1,5,4,2,6
237,6,2,7,1,2,2,1,1,1
237,6,3,15,5,3,4,3,3,7
237,6,4,2,2,4,3,2,4,3
237,7,1,10,5,1,1,2,4,6
237,7,2,8,1,4,2,1,2,1
237,7,3,13,3,3,4,4,1,2
237,7,4,1,4,5,5,3,3,4
237,8,1,11,2,3,1,2,2,3
237,8,2,9,5,1,3,1,3,4
237,8,3,6,3,2,4,3,4,5
237,8,4,14,4,5,5,4,1,7
237,9,1,5,3,3,3,4,3,3
237,9,2,7,1,5,2,1,2,2
237,9,3,6,2,4,1,2,1,4
237,9,4,2,5,1,4,3,4,7
237,10,1,4,2,1,1,3,2,5
237,10,2,14,4,2,5,1,1,6
237,10,3,10,1,5,2,4,4,1
237,10,4,8,3,3,4,2,3,2
237,11,1,13,4,4,3,2,1,4
237,11,2,11,2,3,1,1,3,2
237,11,3,16,1,5,2,3,2,7
237,11,4,3,5,2,5,4,4,3
237,12,1,1,1,5,2,4,3,7
237,12,2,9,4,1,4,1,2,1
237,12,3,15,3,2,5,2,4,6
237,12,4,12,5,4,3,3,1,5
238,1,1,7,5,3,4,3,2,1
238,1,2,8,2,4,5,2,1,6
238,1,3,13,4,1,3,1,3,2
238,1,4,3,3,2,1,4,4,5
238,2,1,16,5,3,2,4,1,4
238,2,2,10,1,1,3,1,4,5
238,2,3,12,3,5,4,3,3,3
238,2,4,4,4,4,1,2,2,2
238,3,1,6,3,5,1,1,3,6
238,3,2,5,4,4,2,2,1,4
238,3,3,2,1,1,3,4,4,1
238,3,4,15,2,2,5,3,2,3
238,4,1,14,3,5,2,3,2,5
238,4,2,1,4,4,3,2,3,3
238,4,3,9,5,3,4,4,4,7
238,4,4,11,2,2,5,1,1,2
238,5,1,8,2,2,1,2,2,7
238,5,2,16,5,1,5,4,3,6
238,5,3,3,3,4,3,1,4,1
238,5,4,9,1,3,4,3,1,4
238,6,1,11,5,3,1,1,1,1
238,6,2,13,1,5,2,4,3,5
238,6,3,15,2,2,5,3,4,6
238,6,4,14,4,1,4,2,2,2
238,7,1,5,5,2,4,2,1,7
238,7,2,12,3,4,5,1,2,3
238,7,3,10,4,1,1,3,3,1
238,7,4,1,2,3,2,4,4,4
238,8,1,7,1,5,3,4,1,5
238,8,2,6,5,3,2,3,2,2
238,8,3,2,4,2,4,2,3,4
238,8,4,4,2,4,5,1,4,7
238,9,1,1,3,5,1,4,4,3
238,9,2,13,1,1,3,1,1,6
238,9,3,4,4,3,5,3,3,1
238,9,4,9,2,2,2,2,2,5
238,10,1,10,1,5,3,2,3,3
238,10,2,5,3,1,1,1,4,6
238,10,3,12,5,4,4,4,2,4
238,10,4,7,2,2,5,3,1,2
238,11,1,15,5,5,2,1,1,1
238,11,2,16,4,1,4,2,3,6
238,11,3,6,1,4,3,4,2,7
238,11,4,11,3,3,1,3,4,4
238,12,1,3,4,4,2,2,1,3
238,12,2,8,1,3,4,1,3,2
238,12,3,14,5,2,3,4,4,7
238,12,4,2,2,5,1,3,2,5
239,1,1,13,5,3,4,2,4,1
239,1,2,15,3,1,5,1,2,4
239,1,3,7,1,5,3,3,1,7
239,1,4,6,4,2,2,4,3,6
239,2,1,2,2,1,5,3,4,5
239,2,2,9,1,5,2,1,1,1
239,2,3,1,3,4,1,4,2,3
239,2,4,11,5,3,3,2,3,2
239,3,1,12,3,2,1,1,3,6
239,3,2,10,4,1,4,3,1,2
239,3,3,16,1,5,2,2,4,3
239,3,4,3,2,4,5,4,2,7
239,4,1,8,5,2,1,3,2,5
239,4,2,5,4,4,3,1,1,4
239,4,3,14,3,1,4,4,3,3
239,4,4,4,2,3,5,2,4,6
239,5,1,4,2,5,1,3,4,4
239,5,2,15,3,3,4,4,3,2
239,5,3,2,1,4,2,1,2,1
239,5,4,13,4,2,3,2,1,5
239,6,1,10,4,4,2,2,1,5
239,6,2,11,5,1,5,3,2,7
239,6,3,12,2,3,4,1,3,3
239,6,4,7,3,2,1,4,4,4
239,7,1,5,2,3,4,3,3,6
239,7,2,1,1,5,5,2,4,7
239,7,3,3,4,4,2,1,1,1
239,7,4,16,5,1,3,4,2,2
239,8,1,8,5,5,1,3,2,6
239,8,2,9,4,3,4,1,3,2
239,8,3,6,1,1,5,4,1,3
239,8,4,14,3,2,3,2,4,4
239,9,1,9,3,2,1,3,4,4
239,9,2,5,1,1,2,4,1,5
239,9,3,15,5,5,5,1,2,1
239,9,4,4,2,4,3,2,3,7
239,10,1,10,4,2,1,2,4,6
239,10,2,12,1,3,2,3,1,7
239,10,3,3,3,4,4,4,3,1
239,10,4,8,2,5,3,1,2,3
239,11,1,6,1,4,2,2,2,7
239,11,2,7,5,1,5,3,1,2
239,11,3,1,2,5,3,1,3,5
239,11,4,13,4,2,4,4,4,4
239,12,1,2,3,3,1,1,2,5
239,12,2,16,2,4,2,3,3,6
239,12,3,14,5,1,5,4,4,1
239,12,4,11,4,2,4,2,1,2
240,1,1,10,3,5,5,1,3,3
240,1,2,6,1,3,1,4,2,1
240,1,3,7,5,1,3,3,4,5
240,1,4,3,2,4,2,2,1,2
240,2,1,2,4,3,1,3,3,7
240,2,2,16,5,1,5,4,1,6
240,2,3,14,1,5,3,1,4,4
240,2,4,9,3,2,4,2,2,3
240,3,1,12,3,3,3,3,3,6
240,3,2,4,2,2,5,4,1,5
240,3,3,5,4,5,4,2,2,2
240,3,4,15,5,4,2,1,4,1
240,4,1,1,2,3,4,1,1,3
240,4,2,11,5,2,3,4,4,7
240,4,3,13,4,4,2,3,2,2
240,4,4,8,1,1,1,2,3,4
240,5,1,4,3,1,1,3,3,6
240,5,2,2,4,2,3,2,1,1
240,5,3,13,5,4,2,4,4,4
240,5,4,8,1,5,5,1,2,7
240,6,1,15,2,3,4,1,1,5
240,6,2,6,4,2,3,4,4,6
240,6,3,16,1,5,5,3,3,1
240,6,4,5,3,1,1,2,2,3
240,7,1,12,2,5,4,1,1,4
240,7,2,3,1,1,5,2,2,2
240,7,3,14,5,4,1,3,3,7
240,7,4,10,3,3,2,4,4,3
240,8,1,9,3,4,1,1,2,1
240,8,2,11,5,2,2,3,1,2
240,8,3,1,1,1,3,4,3,5
240,8,4,7,4,3,4,2,4,6
240,9,1,11,2,5,5,1,1,7
240,9,2,6,5,3,1,2,4,4
240,9,3,7,4,4,3,4,3,5
240,9,4,9,3,1,4,3,2,3
240,10,1,13,4,4,3,4,4,7
240,10,2,15,2,2,2,1,2,2
240,10,3,16,5,3,4,2,1,6
240,10,4,14,1,5,5,3,3,1
240,11,1,10,4,3,4,4,4,7
240,11,2,4,3,5,1,2,2,3
240,11,3,8,2,2,5,1,1,5
240,11,4,3,1,1,2,3,3,4
240,12,1,1,2,5,2,3,2,2
240,12,2,2,3,2,1,1,4,3
240,12,3,12,5,4,3,4,1,6
240,12,4,5,1,1,5,2,3,4
241,1,1,11,4,2,5,3,3,6
241,1,2,12,3,4,3,2,2,4
241,1,3,9,2,3,4,1,1,1
241,1,4,8,1,5,2,4,4,5
241,2,1,13,2,3,3,4,2,3
241,2,2,3,4,5,2,3,1,7
241,2,3,1,3,2,5,2,3,2
241,2,4,6,5,1,1,1,4,5
241,3,1,2,2,5,3,4,2,2
241,3,2,10,4,3,2,3,4,4
241,3,3,15,1,4,4,2,1,6
241,3,4,7,5,1,1,1,3,1
241,4,1,4,1,1,1,2,1,7
241,4,2,5,2,3,2,4,4,5
241,4,3,14,5,2,5,1,3,3
241,4,4,16,3,4,4,3,2,1
241,5,1,8,4,2,4,1,4,3
241,5,2,2,5,4,3,2,2,2
241,5,3,9,3,1,5,4,1,4
241,5,4,11,1,5,1,3,3,6
241,6,1,15,3,3,3,1,4,7
241,6,2,7,4,2,4,2,3,5
241,6,3,5,5,4,2,3,2,1
241,6,4,4,2,1,5,4,1,6
241,7,1,10,2,1,4,4,1,1
241,7,2,6,4,4,3,2,3,7
241,7,3,1,5,2,2,3,4,3
241,7,4,14,1,5,1,1,2,2
241,8,1,3,2,2,2,4,3,1
241,8,2,16,1,5,1,1,1,5
241,8,3,13,3,3,5,3,2,4
241,8,4,12,4,1,4,2,4,6
241,9,1,16,5,3,5,4,3,4
241,9,2,12,4,1,2,2,2,5
241,9,3,1,3,5,1,3,4,2
241,9,4,14,1,4,3,1,1,3
241,10,1,15,2,4,5,2,4,5
241,10,2,10,1,2,4,4,1,2
241,10,3,4,3,5,3,1,2,1
241,10,4,2,5,3,1,3,3,7
241,11,1,5,1,4,5,2,2,4
241,11,2,8,5,1,2,1,3,6
241,11,3,7,4,2,1,3,1,7
241,11,4,9,2,3,3,4,4,3
241,12,1,3,5,3,5,1,3,1
241,12,2,6,3,5,4,4,2,2
241,12,3,11,4,4,3,3,4,6
241,12,4,13,1,2,2,2,1,7
242,1,1,14,3,5,4,1,4,4
242,1,2,4,2,1,1,2,3,3
242,1,3,8,5,4,5,3,1,2
242,1,4,5,4,2,3,4,2,5
242,2,1,1,2,3,1,3,1,1
242,2,2,15,3,5,4,2,3,4
242,2,3,9,1,1,2,4,2,5
242,2,4,13,4,2,3,1,4,6
242,3,1,3,2,1,4,4,1,7
242,3,2,7,3,3,5,2,2,4
242,3,3,6,1,5,1,3,3,2
242,3,4,12,5,4,2,1,4,3
242,4,1,2,4,3,1,1,3,5
242,4,2,16,5,4,4,4,2,3
242,4,3,11,2,2,2,3,1,6
242,4,4,10,1,5,5,2,4,1
242,5,1,1,1,2,4,3,2,6
242,5,2,2,4,3,2,1,4,2
242,5,3,11,3,1,3,2,1,7
242,5,4,14,5,5,5,4,3,3
242,6,1,13,2,1,1,1,1,7
242,6,2,3,5,2,4,2,4,4
242,6,3,12,1,5,5,3,3,5
242,6,4,5,3,4,3,4,2,1
242,7,1,7,3,3,3,1,1,5
242,7,2,16,2,4,1,4,2,6
242,7,3,10,5,2,4,3,4,1
242,7,4,8,4,1,2,2,3,7
242,8,1,15,3,5,5,2,2,5
242,8,2,4,4,4,1,3,1,3
242,8,3,6,1,3,3,4,4,2
242,8,4,9,2,1,2,1,3,4
242,9,1,12,5,4,4,1,1,3
242,9,2,13,1,1,1,4,2,2
242,9,3,8,4,3,2,3,4,4
242,9,4,4,2,2,3,2,3,1
242,10,1,16,4,3,4,3,3,3
242,10,2,1,5,1,3,1,1,7
242,10,3,11,3,5,5,2,2,6
242,10,4,14,2,4,1,4,4,1
242,11,1,9,4,3,3,1,3,6
242,11,2,6,2,4,1,4,2,5
242,11,3,5,1,2,2,3,1,4
242,11,4,2,3,5,5,2,4,7
242,12,1,10,2,4,1,1,2,4
242,12,2,15,5,2,4,2,1,6
242,12,3,3,1,1,2,3,3,5
242,12,4,7,3,5,5,4,4,2
243,1,1,7,5,5,4,3,3,7
243,1,2,10,4,1,5,1,4,1
243,1,3,1,1,3,3,2,1,2
243,1,4,6,3,2,2,4,2,3
243,2,1,9,2,2,1,2,4,2
243,2,2,13,5,1,2,4,1,7
243,2,3,14,4,3,4,3,3,3
243,2,4,8,3,4,3,1,2,6
243,3,1,16,1,5,5,3,2,1
243,3,2,4,4,2,3,1,3,4
243,3,3,5,5,1,1,2,1,7
243,3,4,3,3,4,4,4,4,5
243,4,1,15,4,4,4,1,1,5
243,4,2,11,2,5,5,3,4,6
243,4,3,12,1,3,2,4,2,3
243,4,4,2,5,2,1,2,3,2
243,5,1,8,1,5,5,4,2,1
243,5,2,13,2,1,2,2,4,7
243,5,3,5,3,3,3,3,3,4
243,5,4,10,5,2,4,1,1,3
243,6,1,3,4,5,1,3,1,2
243,6,2,9,3,1,3,4,3,6
243,6,3,2,1,4,2,2,4,1
243,6,4,11,2,3,5,1,2,5
243,7,1,16,3,5,2,4,2,7
243,7,2,1,2,3,3,3,4,4
243,7,3,12,5,2,5,1,1,1
243,7,4,6,1,1,4,2,3,2
243,8,1,7,4,4,1,2,4,5
243,8,2,14,1,3,4,1,1,4
243,8,3,4,3,2,5,3,2,6
243,8,4,15,2,5,3,4,3,3
243,9,1,1,5,1,2,2,4,7
243,9,2,11,1,3,5,3,1,1
243,9,3,6,4,4,1,1,3,2
243,9,4,15,3,2,4,4,2,3
243,10,1,8,4,4,1,2,2,6
243,10,2,12,1,2,5,4,3,3
243,10,3,5,2,5,2,3,4,4
243,10,4,7,5,1,3,1,1,5
243,11,1,16,4,5,1,4,4,7
243,11,2,14,3,3,4,3,3,1
243,11,3,9,5,1,3,1,1,5
243,11,4,4,2,4,2,2,2,4
243,12,1,10,4,3,5,4,4,2
243,12,2,3,2,2,2,2,2,4
243,12,3,13,5,5,3,1,3,5
243,12,4,2,3,1,1,3,1,6
244,1,1,2,3,5,2,1,2,1
244,1,2,6,4,1,1,4,3,3
244,1,3,12,1,4,4,3,4,2
244,1,4,11,5,3,5,2,1,7
244,2,1,3,1,4,3,4,3,6
244,2,2,7,5,5,2,1,2,1
244,2,3,9,4,1,5,2,4,3
244,2,4,5,2,2,4,3,1,7
244,3,1,15,5,1,2,1,4,4
244,3,2,13,3,2,1,2,2,5
244,3,3,4,1,3,3,3,3,6
244,3,4,16,2,4,4,4,1,2
244,4,1,1,2,5,4,3,3,4
244,4,2,8,4,4,5,2,2,1
244,4,3,10,3,2,1,4,1,6
244,4,4,14,1,3,3,1,4,7
244,5,1,6,1,1,3,1,2,3
244,5,2,4,5,3,1,4,1,5
244,5,3,12,4,5,5,2,3,7
244,5,4,2,3,2,4,3,4,2
244,6,1,3,2,4,2,3,4,4
244,6,2,9,4,3,1,2,2,1
244,6,3,8,3,1,3,1,3,5
244,6,4,1,5,2,4,4,1,2
244,7,1,7,5,3,1,3,1,1
244,7,2,10,4,1,3,4,2,4
244,7,3,16,1,5,5,1,4,3
244,7,4,13,2,4,2,2,3,6
244,8,1,15,5,3,3,2,2,6
244,8,2,14,3,4,4,1,1,2
244,8,3,5,1,2,2,3,4,7
244,8,4,11,2,5,5,4,3,3
244,9,1,4,1,2,1,2,2,1
244,9,2,5,2,1,2,3,3,7
244,9,3,9,4,4,5,1,1,5
244,9,4,1,3,5,4,4,4,2
244,10,1,11,2,3,1,3,3,4
244,10,2,16,5,2,2,4,2,3
244,10,3,8,1,4,4,2,1,5
244,10,4,14,3,5,3,1,4,6
244,11,1,6,5,5,1,3,1,1
244,11,2,12,1,2,3,4,2,2
244,11,3,15,3,4,4,2,4,5
244,11,4,2,4,1,5,1,3,3
244,12,1,13,1,2,4,3,3,7
244,12,2,7,5,4,1,1,4,3
244,12,3,10,4,1,5,2,2,6
244,12,4,3,2,3,2,4,1,4
245,1,1,11,4,5,2,1,2,5
245,1,2,10,2,3,5,4,3,7
245,1,3,1,1,4,4,3,1,4
245,1,4,12,3,1,3,2,4,2
245,2,1,16,4,3,1,3,2,7
245,2,2,3,3,2,2,1,3,6
245,2,3,15,5,5,5,4,4,4
245,2,4,9,2,1,3,2,1,1
245,3,1,8,5,5,4,1,2,6
245,3,2,13,2,1,2,2,3,3
245,3,3,5,1,3,3,4,1,1
245,3,4,14,4,4,5,3,4,2
245,4,1,7,1,5,5,2,3,6
245,4,2,2,4,3,4,4,2,7
245,4,3,6,5,1,2,3,4,1
245,4,4,4,3,2,1,1,1,5
245,5,1,4,3,2,1,3,2,4
245,5,2,13,2,4,3,4,4,3
245,5,3,11,5,3,2,1,1,5
245,5,4,9,4,1,4,2,3,2
245,6,1,6,1,2,1,1,4,3
245,6,2,12,5,3,2,4,1,5
245,6,3,1,3,4,3,2,2,7
245,6,4,14,2,5,5,3,3,2
245,7,1,2,4,1,4,2,2,6
245,7,2,15,3,5,5,1,4,1
245,7,3,3,2,4,3,4,1,2
245,7,4,16,1,2,1,3,3,4
245,8,1,5,1,3,2,3,2,7
245,8,2,10,3,4,3,2,4,1
245,8,3,8,5,5,4,1,1,6
245,8,4,7,4,2,1,4,3,3
245,9,1,6,2,1,5,4,1,5
245,9,2,14,4,5,3,1,4,4
245,9,3,16,5,4,4,2,3,6
245,9,4,9,3,2,2,3,2,1
245,10,1,13,3,2,2,4,1,7
245,10,2,7,2,1,5,1,2,4
245,10,3,3,5,4,4,2,4,5
245,10,4,11,1,3,1,3,3,2
245,11,1,10,1,5,3,2,2,3
245,11,2,5,2,1,1,3,3,4
245,11,3,12,4,3,5,1,4,2
245,11,4,4,5,2,4,4,1,6
245,12,1,2,3,5,2,3,1,7
245,12,2,15,1,3,3,2,4,5
245,12,3,8,2,1,1,4,2,3
245,12,4,1,4,4,5,1,3,1
246,1,1,7,1,5,3,2,1,5
246,1,2,10,2,3,2,4,3,6
246,1,3,11,3,2,5,1,4,3
246,1,4,2,5,4,1,3,2,4
246,2,1,1,3,2,3,3,1,7
246,2,2,15,4,1,4,1,3,1
246,2,3,14,2,3,5,2,4,5
246,2,4,13,5,5,2,4,2,2
246,3,1,12,1,4,4,1,1,7
246,3,2,4,4,1,1,2,4,1
246,3,3,9,2,2,3,3,2,4
246,3,4,6,5,3,5,4,3,2
246,4,1,8,5,3,3,1,1,2
246,4,2,3,1,5,1,2,2,3
246,4,3,16,4,1,2,4,3,4
246,4,4,5,3,4,4,3,4,6
246,5,1,6,3,2,4,2,4,7
246,5,2,2,1,5,2,4,3,1
246,5,3,14,2,1,1,1,1,5
246,5,4,1,4,4,5,3,2,6
246,6,1,5,4,3,5,2,4,3
246,6,2,11,3,2,4,1,3,6
246,6,3,12,2,4,3,4,2,2
246,6,4,9,1,5,1,3,1,7
246,7,1,8,2,4,5,4,1,5
246,7,2,10,5,1,2,1,2,3
246,7,3,13,3,2,1,3,4,4
246,7,4,3,1,5,4,2,3,1
246,8,1,4,4,1,3,4,4,2
246,8,2,16,5,3,2,1,1,5
246,8,3,15,2,4,1,2,2,7
246,8,4,7,1,5,5,3,3,4
246,9,1,9,2,4,5,2,4,4
246,9,2,5,4,1,4,3,1,3
246,9,3,6,3,3,3,1,3,6
246,9,4,10,5,2,2,4,2,1
246,10,1,14,5,5,2,3,2,5
246,10,2,15,1,2,4,2,3,2
246,10,3,13,4,3,3,4,1,6
246,10,4,2,3,1,1,1,4,7
246,11,1,8,4,3,1,4,2,1
246,11,2,12,3,2,3,3,3,3
246,11,3,4,5,1,5,1,1,2
246,11,4,7,1,4,2,2,4,7
246,12,1,16,2,5,4,3,1,1
246,12,2,1,1,1,1,4,4,4
246,12,3,11,4,3,5,1,2,6
246,12,4,3,3,4,2,2,3,3
247,1,1,15,1,1,2,3,4,1
247,1,2,13,4,3,5,2,2,6
247,1,3,14,2,2,4,4,1,5
247,1,4,16,5,5,3,1,3,7
247,2,1,3,5,5,3,1,2,5
247,2,2,2,4,1,5,4,1,4
247,2,3,7,3,4,1,3,4,2
247,2,4,8,2,2,4,2,3,3
247,3,1,9,3,5,4,4,2,2
247,3,2,5,5,2,3,2,3,5
247,3,3,6,1,4,2,3,1,1
247,3,4,4,2,3,1,1,4,6
247,4,1,10,2,1,4,2,4,1
247,4,2,12,3,4,2,3,3,4
247,4,3,1,1,3,5,4,2,3
247,4,4,11,4,5,1,1,1,7
247,5,1,13,1,3,5,1,2,2
247,5,2,8,5,2,3,2,4,6
247,5,3,14,2,4,4,3,1,5
247,5,4,6,3,5,2,4,3,4
247,6,1,12,1,4,2,3,2,5
247,6,2,11,5,1,3,1,3,3
247,6,3,15,4,2,1,4,1,7
247,6,4,16,2,5,4,2,4,6
247,7,1,2,2,4,4,3,4,3
247,7,2,4,3,3,1,4,2,4
247,7,3,1,4,1,3,2,1,2
247,7,4,5,5,2,5,1,3,7
247,8,1,7,3,3,3,4,1,4
247,8,2,3,1,5,5,1,4,5
247,8,3,10,5,2,2,2,3,7
247,8,4,9,4,1,1,3,2,1
247,9,1,2,4,3,4,4,2,2
247,9,2,1,1,4,5,2,1,3
247,9,3,12,5,2,1,3,3,1
247,9,4,16,2,5,3,1,4,6
247,10,1,8,5,4,1,3,2,2
247,10,2,4,3,1,2,4,4,4
247,10,3,15,4,5,5,1,1,7
247,10,4,11,1,3,3,2,3,1
247,11,1,14,3,2,2,4,4,5
247,11,2,6,2,1,4,3,1,6
247,11,3,5,4,5,5,1,2,4
247,11,4,9,1,3,1,2,3,3
247,12,1,3,3,1,2,4,3,7
247,12,2,7,4,3,1,3,2,1
247,12,3,10,2,4,3,2,4,6
247,12,4,13,5,2,4,1,1,2
248,1,1,7,3,2,5,4,2,3
248,1,2,13,5,5,4,2,3,7
248,1,3,8,1,1,3,3,4,5
248,1,4,9,2,4,2,1,1,6
248,2,1,2,1,1,1,4,2,3
248,2,2,11,4,3,3,2,3,5
248,2,3,12,2,2,4,3,1,4
248,2,4,10,5,4,5,1,4,2
248,3,1,1,5,2,3,4,1,3
248,3,2,16,2,4,4,1,4,2
248,3,3,6,3,5,2,2,2,1
248,3,4,14,4,1,5,3,3,7
248,4,1,15,2,4,3,4,4,1
248,4,2,3,1,5,1,1,2,6
248,4,3,5,5,2,4,3,3,4
248,4,4,4,3,3,2,2,1,5
248,5,1,2,4,1,2,3,3,5
248,5,2,14,2,2,4,4,1,1
248,5,3,6,3,3,1,1,4,3
248,5,4,9,1,5,5,2,2,7
248,6,1,4,5,4,2,2,2,6
248,6,2,11,1,1,1,1,3,4
248,6,3,8,4,3,5,3,4,1
248,6,4,7,3,5,3,4,1,2
248,7,1,3,3,1,3,2,3,5
248,7,2,10,4,2,4,4,4,6
248,7,3,5,5,3,1,3,1,3
248,7,4,13,1,5,2,1,2,7
248,8,1,15,1,2,4,1,1,1
248,8,2,1,3,5,2,3,2,2
248,8,3,16,2,4,5,2,4,4
248,8,4,12,5,1,3,4,3,7
248,9,1,5,3,2,4,1,3,6
248,9,2,2,5,5,2,4,4,2
248,9,3,15,2,3,5,2,1,3
248,9,4,6,4,4,1,3,2,4
248,10,1,9,4,4,1,1,4,5
248,10,2,13,1,1,5,4,3,7
248,10,3,12,3,5,4,2,2,2
248,10,4,16,2,3,3,3,1,1
248,11,1,3,1,3,2,2,1,5
248,11,2,4,2,2,1,3,3,4
248,11,3,14,4,1,5,4,2,6
248,11,4,8,5,4,3,1,4,3
248,12,1,1,2,3,3,3,3,6
248,12,2,10,5,1,5,2,1,1
248,12,3,7,3,5,4,1,2,5
248,12,4,11,1,4,2,4,4,4
249,1,1,3,3,5,3,4,3,6
249,1,2,7,4,2,1,3,2,3
249,1,3,8,2,4,5,1,1,7
249,1,4,1,5,1,4,2,4,2
249,2,1,15,3,1,5,4,1,2
249,2,2,4,4,2,2,1,2,1
249,2,3,10,2,4,4,3,3,4
249,2,4,6,1,3,1,2,4,7
249,3,1,2,1,2,1,4,2,2
249,3,2,11,5,5,3,2,4,5
249,3,3,16,4,3,2,1,1,3
249,3,4,9,2,1,5,3,3,7
249,4,1,5,1,2,1,1,2,6
249,4,2,14,5,5,3,2,3,1
249,4,3,12,3,4,2,3,1,3
249,4,4,13,4,3,4,4,4,5
249,5,1,14,4,2,3,1,4,1
249,5,2,2,5,4,4,2,3,7
249,5,3,12,3,5,5,3,1,4
249,5,4,1,2,1,2,4,2,5
249,6,1,13,5,5,5,2,3,6
249,6,2,15,2,4,2,4,1,3
